item_id,title,price_jpy,buyout_jpy,detail_url,image_url,image_preview,source_page,title_en
k1208818442,管1340-9　1994年　走行115470キロ　11万　サンバー　KS4　KV4　純正　4WD　ミッション　マニュアルミッション 5速MT,,30000,https://500yenshop.com/en/yahoo-auctions/detail?id=k1208818442,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0111/user/578d0278a7b6a442b7c4313cd7780fa4917aa1287b0ba85646a6b6ff082f52f3/i-img1200x900-17637938789125devbph223022.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F594),IMAGE(F594,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B594,""ja"",""en"")"
u1201884340,■新品■スバル 純正 サンバー KV3 KV4 KS3 KS4 フューエルポンプ 燃料ポンプ,,18000,https://500yenshop.com/en/yahoo-auctions/detail?id=u1201884340,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0109/user/b48bbcc2506efab07af36a7ac6d433d63724c40302505bc95a9afbc845eb0dc6/i-img900x1200-175905368370555ay9o925.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F595),IMAGE(F595,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B595,""ja"",""en"")"
g1190190596,（FP）ドアロックリレー KV3-216 サンバーディアスクラシック/SAMBAR Dias EN07 純正 実動 ベース 当時物！（検索 ドミンゴ/KV4/流用）,2000,4000,https://500yenshop.com/en/yahoo-auctions/detail?id=g1190190596,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0106/user/5aaf179fd46b08c584fa4f60892ba85df39130c12461c976a178308d6cd5f4bb/i-img1200x900-175084235795180zyduu41990.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F596),IMAGE(F596,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B596,""ja"",""en"")"
f1206058400,KS4　サンバー　ロアアーム　左右　フロントロアアーム　右/左　ロアーム　KS3/KV3/KV4　R70703-2,,1650,https://500yenshop.com/en/yahoo-auctions/detail?id=f1206058400,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0110/user/e19d793752d710e7939f5c355b2075f4005665a05a400ecb13495b108d7dc607/i-img600x450-17618715596732dpijcc22879.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F597),IMAGE(F597,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B597,""ja"",""en"")"
q1205538600,スバル サンバートラック V-KS4 EN07 燃料ポンプ ガソリンポンプ フューエルポンプ カプラー3ピン KS3 KV4 KV3 管27725,,3300,https://500yenshop.com/en/yahoo-auctions/detail?id=q1205538600,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0110/user/f97c32bfa518f9dd291e65caec56542b4fe2879451dc7ded2ed9363bc4dcc1ec/i-img1200x900-17615497271125c83uoq31578.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F598),IMAGE(F598,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B598,""ja"",""en"")"
g501585078,サンバー KS4 KS3 KV3 KV4 ダッシュボード インパネ,,8000,https://500yenshop.com/en/yahoo-auctions/detail?id=g501585078,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/users/05ddc44d89f155f31a8e8177fe07a964957c219b/i-img1024x768-1611222601wdfhsn18916.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F599),IMAGE(F599,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B599,""ja"",""en"")"
m1201828157,スバル サンバー トラック KS3 KS4 KV3 KV4 フロント ナックル ハブ 左右 セット ブレーキキャリパー ローター 右 左 セット,,4500,https://500yenshop.com/en/yahoo-auctions/detail?id=m1201828157,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0109/user/8e8f4290b9c688f7bcb116988d13a0f4845e4a2cdfa820c3b84b15a272b4ab97/i-img1200x900-1759026315010102m1flwl30.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F600),IMAGE(F600,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B600,""ja"",""en"")"
q1175729054,スバル サンバー トラック KS4 KS3 KV3 KV4 フロント ナックル ハブ 左右セット ブレーキキャリパー ローター 右 左 セット,,4600,https://500yenshop.com/en/yahoo-auctions/detail?id=q1175729054,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0103/user/8e8f4290b9c688f7bcb116988d13a0f4845e4a2cdfa820c3b84b15a272b4ab97/i-img1200x900-17410730551398dwg6zm325.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F601),IMAGE(F601,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B601,""ja"",""en"")"
q1174817000,タイミングベルト 3点セット サンバー KV3/KV4 国内メーカー タイミングベルト テンショナーベアリング ウォーターポンプ 交換 補修,,7280,https://500yenshop.com/en/yahoo-auctions/detail?id=q1174817000,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0102/user/fc0498af2d2698c3449684688fe3b94cd9f3813fb59ad09a77e3676fc91a1db0/i-img600x600-17404708656163xfujob18956.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F602),IMAGE(F602,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B602,""ja"",""en"")"
s1189929412,スバル サンバー V-KV4 フロントバンパー 605 ディアスS2 4WD 501931,5500,,https://500yenshop.com/en/yahoo-auctions/detail?id=s1189929412,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0106/user/877a206774f40791c782d795dbe2eec4cea2d08a2128e8308f81bf6b4be9fe41/i-img640x480-17506660654818uriyop34.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F603),IMAGE(F603,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B603,""ja"",""en"")"
q1202024152,スバル純正 KV3 KV4 サンバーディアス フロントバンパー,5000,,https://500yenshop.com/en/yahoo-auctions/detail?id=q1202024152,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0109/user/0fb0223ea0ecccb302e076f7e6567cbe7464613c214c16f3bb6253d00a92447f/i-img1200x900-175914311823129qmdri2991.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F604),IMAGE(F604,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B604,""ja"",""en"")"
d1215928816,曙 アケボノ サンバー KV4 ブレーキパッド AN-335K スバル フロント用 ディスクパッド ブレーキパット,,5302,https://500yenshop.com/en/yahoo-auctions/detail?id=d1215928816,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/ddf472bc7ab650217f614821a238f72c80de94632558b5610ddac37c7bdfbcc3/i-img600x600-17683812710895vtlbqx4957.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F605),IMAGE(F605,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B605,""ja"",""en"")"
l1215924173,曙 アケボノ サンバー KV4 ブレーキパッド AN-335K スバル フロント用 ディスクパッド ブレーキパット,,5302,https://500yenshop.com/en/yahoo-auctions/detail?id=l1215924173,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/ddf472bc7ab650217f614821a238f72c80de94632558b5610ddac37c7bdfbcc3/i-img600x600-17683812834018zllfqf3151.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F606),IMAGE(F606,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B606,""ja"",""en"")"
m1188780790,SAMBAR Dias サンバートライ サンバーディアス サンバー KV3 KV4 純正 フロント メッキグリル 希少 当時物 レア物　KV3 KV4　即決,,34123,https://500yenshop.com/en/yahoo-auctions/detail?id=m1188780790,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0106/user/be58b70e64f683d5845ab54f8318d74f17a54e93e7baf3759eae6390f58ac12b/i-img1200x900-17499001843507iiedji84398.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F607),IMAGE(F607,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B607,""ja"",""en"")"
p1162114502,スバル サンバー 赤帽 OP オプション KV3 KV4 KS3 KS4 純正 トリップメーター デジタルメーター ステー付き 追加メーター クラシック,14000,,https://500yenshop.com/en/yahoo-auctions/detail?id=p1162114502,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0511/user/4f5649207928b648f6832ba547e1e186ec8ef30a5da6a74a51412d611d4e86ef/i-img1200x900-17321897775449kn6ii8195488.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F608),IMAGE(F608,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B608,""ja"",""en"")"
u1087145270,セルモーター スターター リビルト 23300KA450 23300KA540 M2T42581 M2T42681 サンバートライ KV3 KV4,,9500,https://500yenshop.com/en/yahoo-auctions/detail?id=u1087145270,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0404/users/c2e24faa159d5a4526f2b4ff99c7d12993820b22/i-img500x500-1680495825rkkvcw2441.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F609),IMAGE(F609,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B609,""ja"",""en"")"
k1215921318,曙 アケボノ サンバー KV4 ブレーキパッド AN-335K スバル フロント用 ディスクパッド ブレーキパット,,5302,https://500yenshop.com/en/yahoo-auctions/detail?id=k1215921318,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/ddf472bc7ab650217f614821a238f72c80de94632558b5610ddac37c7bdfbcc3/i-img600x600-17683813024468qyjkea3118.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F610),IMAGE(F610,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B610,""ja"",""en"")"
t1191344550,杉A0　即決!　KV4　サンバー　プロペラシャフト,,2000,https://500yenshop.com/en/yahoo-auctions/detail?id=t1191344550,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0107/user/2a3e244c1bc25faeee87f17d65e7935c149efa965060d0800c499a7cc7efe471/i-img1200x900-17516148531876myr13t776.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F611),IMAGE(F611,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B611,""ja"",""en"")"
v1214733112,★スバル　ドミンゴ　KJ5/KJ8/FA7/FA8系　サンバーKV3/KV4/KS3/KS4系等　MT車用　ペダルパット２枚　即決,539,550,https://500yenshop.com/en/yahoo-auctions/detail?id=v1214733112,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/13204a9990c434af95a1dd1e132859fa942656b9a78433c0ebb3ba7c05a38ede/i-img1200x900-17675410161535qyskfu33.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F612),IMAGE(F612,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B612,""ja"",""en"")"
h1204952382,大野ゴム タペットカバーパッキン サンバー TT1 TT2 TV2 KV3 KV4 TV1 TV2 TW1 TW2 シリンダーヘッドカバーパッキン 軽トラ 軽バン SP-0001,,1925,https://500yenshop.com/en/yahoo-auctions/detail?id=h1204952382,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0110/user/ba4ec23014c57456b4c4eb423fb601206219de5413c78629e974afa99f134bc3/i-img1200x1200-17611248811846ag0frx233.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F613),IMAGE(F613,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B613,""ja"",""en"")"
c1179015510,送料185円 サンバー リア カップキット Miyaco WK-704 スバル ヴィヴィオ KR1 KV3 KV4 KR6 KT1 KT2 KT6 KS3 KS4 ミヤコ WK704,,770,https://500yenshop.com/en/yahoo-auctions/detail?id=c1179015510,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0103/user/ba4ec23014c57456b4c4eb423fb601206219de5413c78629e974afa99f134bc3/i-img1200x1200-174331561399264tvsdi13847.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F614),IMAGE(F614,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B614,""ja"",""en"")"
b1215616988,サンバー V-KV4 マニュアルミッションASSY STD 4WD EN07F 002 32000KD020,36300,,https://500yenshop.com/en/yahoo-auctions/detail?id=b1215616988,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/f353448d3bd07929a6009ec87944992a429826b77055d5942e8699499b88a601/i-img640x480-1768178098789180bxpo1417.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F615),IMAGE(F615,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=29,"=TRANSLATE(B615,""ja"",""en"")"
k1215618498,サンバー V-KV4 右ドアアウターハンドル STD 4WD EN07F 002 62150TA001,1815,,https://500yenshop.com/en/yahoo-auctions/detail?id=k1215618498,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/f353448d3bd07929a6009ec87944992a429826b77055d5942e8699499b88a601/i-img640x480-17681790524081d7zmk7746.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F616),IMAGE(F616,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B616,""ja"",""en"")"
n1207879550,スバル サンバー KV4 1990/03-1999/02 ウォーターポンプ 21111KA292 18時まで即日出荷,,2475,https://500yenshop.com/en/yahoo-auctions/detail?id=n1207879550,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0111/user/ba4ec23014c57456b4c4eb423fb601206219de5413c78629e974afa99f134bc3/i-img1200x1200-176311792351788k5u8u57579.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F617),IMAGE(F617,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B617,""ja"",""en"")"
b1093579428,サンバー V 後期(KV4) 純正 サイドブレーキパネル トリム YAC / 92015TA000LW k072217,,4000,https://500yenshop.com/en/yahoo-auctions/detail?id=b1093579428,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0405/users/9701b14715bfc3accd4f1ec9495893b7f9d35e19/i-img800x533-1685324040mnlf0y136432.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F618),IMAGE(F618,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B618,""ja"",""en"")"
s1159192884,5956E サンバー バン ディアスⅡ KS3 KS4 KV3 KV4 純正 ヒータースイッチ SSサイズ,1980,2200,https://500yenshop.com/en/yahoo-auctions/detail?id=s1159192884,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0510/user/78f5ffdb99a9571bf79203d0f6dfc496f209d39028970c46521178cc8e8f8970/i-img640x480-17303441202576oy0qrv557209.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F619),IMAGE(F619,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B619,""ja"",""en"")"
e1215234808,_b195899 スバル サンバートラック KS4 エアクリーナー パイプ ダクト EN07 KS3 バン KV3 KV4,2166,2780,https://500yenshop.com/en/yahoo-auctions/detail?id=e1215234808,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0201/user/de61749289efddbab1a92b53b471daaaf12f6289aaf564cc53b8f550fc31e53e/i-img1200x900-17678607895593pvbdef34.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F620),IMAGE(F620,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B620,""ja"",""en"")"
w1191334469,■□KV3 KV4 サンバークラシック コーナーレンズカバー メッキ 左右セット,3300,,https://500yenshop.com/en/yahoo-auctions/detail?id=w1191334469,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0107/user/6c88b36c0faeed76f1fab210899ac34bea197de909c1a4499269e6168921f3c7/i-img1200x900-175161016409757jxi1j21137.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F621),IMAGE(F621,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B621,""ja"",""en"")"
c1192715124,■□フロントシート　左右　サンバー　V-KV3□■,8800,,https://500yenshop.com/en/yahoo-auctions/detail?id=c1192715124,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0107/user/bae72ba715f4e6181fdc98469c30df54c0253d83b1e47418660ef814d22911b0/i-img736x896-17525548198356jlohsq35.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F622),IMAGE(F622,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B622,""ja"",""en"")"
n1212516484,☆リアブレーキシュー☆サンバー KS3/KS4/KV3/KV4用 V9148-F005,,5225,https://500yenshop.com/en/yahoo-auctions/detail?id=n1212516484,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0112/user/eca18c44ce73fb86253e780a73cf43165523ba2b2a742c46cf5bb1b4b4bd2c47/i-img600x489-176579454494805wzwhj117632.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F623),IMAGE(F623,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B623,""ja"",""en"")"
1184283096,（FP）センターコンソール KV3/KV4 サンバートラック EN07 純正 シフト/小物入れ/カウル ベース 当時物！（検索 ディアス/ドミンゴ/流用）,3000,5000,https://500yenshop.com/en/yahoo-auctions/detail?id=1184283096,https://doko.girly.jp/img/image.php?i=https://auc-pctr.c.yimg.jp/i/auctions.c.yimg.jp/images.auctions.yahoo.co.jp/image/dr000/auc0105/user/5aaf179fd46b08c584fa4f60892ba85df39130c12461c976a178308d6cd5f4bb/i-img1200x900-17468547183569zqu8sr52681.jpg?pri=l&w=300&h=300&up=0&nf_src=sy&nf_path=images/auc/pc/top/image/1.0.3/na_170x170.png&nf_st=200,"=IF(LEN(F624),IMAGE(F624,"""",3,160,160),"""")",https://500yenshop.com/en/yahoo-auctions/list?cid=All&search=334460&s=%E3%82%B5%E3%83%B3%E3%83%90%E3%83%BC+kv4+KV4&translate=0&page=30,"=TRANSLATE(B624,""ja"",""en"")"
